3318,0.35,,,,,,,,,,,,,
3319,0.21,0.48,1.4,1.869,,,,,,,,,,
3320,0.45,,,,,,,,,,,,,
3321,0.3,,,,,,,,,,,,,
3322,0.55,8.45,58.88,,,,,,,,,,,
3323,0.75,,,,,,,,,,,,,
3324,0.6,,,,,,,,,,,,,
3325,0.25,,,,,,,,,,,,,
3326,,,,,,,,,,,,,,
3327,0.2,,,,,,,,,,,,,
3328,0.2,0.168,0.3,10,33,,,,,,,,,
3329,0.51,0.349,,,,,,,,,,,,
3330,0.36,0.33,0.45,0.545,1.79,4.97,,,,,,,,
3331,0.26,0.35,,,,,,,,,,,,
3332,0.6,,,,,,,,,,,,,
3333,0.2,0.42,0.22,1.9,5,5.4321,,,,,,,,
3334,0.2,0.25,,,,,,,,,,,,
3335,2.5,,,,,,,,,,,,,
3336,0.6,33,42.5,40,,,,,,,,,,
3337,0.51,6.79,,,,,,,,,,,,
3338,0.35,0.4999,,,,,,,,,,,,
3339,0.24,0.39,,,,,,,,,,,,
3340,1,1.2,4.75,,,,,,,,,,,
3341,1,3,4,45,,,,,,,,,,
3342,0.67,5.77,,,,,,,,,,,,
3343,0.65,,,,,,,,,,,,,
3344,1,1.65,21.69,25.5,,,,,,,,,,
3345,0.21,0.32,15.01,32,,,,,,,,,,
3346,0.35,0.3998,0.65,0.88,1.39,1.6256,,,,,,,,
3347,0.2,0.35,8.3999,12.52,15,39.5,35.74,,,,,,,
3348,0.2,3.05,65,,,,,,,,,,,
3349,0.25,1.3125,6.4,39.8,,,,,,,,,,
3350,0.25,,,,,,,,,,,,,
3351,0.75,,,,,,,,,,,,,
3352,0.25,0.5,0.85,,,,,,,,,,,
3353,1,6.1,6.355,5.5,58.99,49,,,,,,,,
3354,0.77,,,,,,,,,,,,,
3355,0.3,,,,,,,,,,,,,
3356,2.5,3,,,,,,,,,,,,
3357,8,27,,,,,,,,,,,,
3358,0.32,,,,,,,,,,,,,
3359,3,,,,,,,,,,,,,
3360,0.26,2.39,4.75,8.48,,,,,,,,,,
3361,2.5,30,,,,,,,,,,,,
3362,1.2,2.32,,,,,,,,,,,,
3363,10,15,49,,,,,,,,,,,
3364,10,,,,,,,,,,,,,
3365,0.65,0.95,1.2,1.85,1.8,2.3,3.3,16.05,32.5,32,,,,
3366,1.3,41.69,,,,,,,,,,,,
3367,0.2,,,,,,,,,,,,,
3368,0.2,1.31,1.6779,8.2,9.5,17.95,35.75,38.5,29.5,,,,,
3369,0.35,,,,,,,,,,,,,
3370,5,53.5,,,,,,,,,,,,
3371,0.22,0.88,0.96,,,,,,,,,,,
3372,0.65,1.5,,,,,,,,,,,,
3373,2.5,,,,,,,,,,,,,
3374,49,,,,,,,,,,,,,
3375,0.3,21.49,31,,,,,,,,,,,
3376,2.2,,,,,,,,,,,,,
3377,1.5,2,1.85,2.2,8.5,,,,,,,,,
3378,0.3,0.989,,,,,,,,,,,,
3379,50,54,,,,,,,,,,,,
3380,0.2,0.35,1.3,,,,,,,,,,,
3381,0.2,0.3,0.3575476276,41.4,36,38.6,,,,,,,,
3382,0.32,,,,,,,,,,,,,
3383,0.28,,,,,,,,,,,,,
3384,0.24,1.063868158,1.52,1.79,1.988,7,14.49,20,23.48,36,40,,,
3385,1.5,3,,,,,,,,,,,,
3386,0.35,0.6,0.675,5.85,,,,,,,,,,
3387,1.4,4.7,7.77,18.4121,31,48,,,,,,,,
3388,3.5,3.75,4.75,6.6,5.02,,,,,,,,,
3389,0.24,,,,,,,,,,,,,
3390,2,2.35,,,,,,,,,,,,
3391,0.2,,,,,,,,,,,,,
3392,0.2,0.689,0.2,0.4555,,,,,,,,,,
3393,4.5,6,15,,,,,,,,,,,
3394,0.24,,,,,,,,,,,,,
3395,,,,,,,,,,,,,,
3396,1,,,,,,,,,,,,,
3397,0.2,0.9,4.58,2.576,2.85,7.92,16,,,,,,,
3398,0.65,5,9,52,69,,,,,,,,,
3399,0.35,0.8999,7.5,9.8888,,,,,,,,,,
3400,0.5,2.5,1.35,3.25,49,,,,,,,,,
3401,0.25,0.375,0.9,1.6,,,,,,,,,,
3402,0.398,0.55,1.55,5.3,,,,,,,,,,
3403,16,21,42,,,,,,,,,,,
3404,9,,,,,,,,,,,,,
3405,7.9,,,,,,,,,,,,,
3406,1,1.8,1.9,,,,,,,,,,,
3407,0.9213114754,1.285,2,2.3,,,,,,,,,,
3408,0.24,0.38,,,,,,,,,,,,
3409,1.793479995,2.3,4.2,,,,,,,,,,,
3410,,,,,,,,,,,,,,
3411,,,,,,,,,,,,,,
3412,0.36,1.75,2.1,3.6,3.9,5.99,6,6.75,,,,,,
3413,0.55,2.25,,,,,,,,,,,,
3414,1,1.45,1.99,3.59,,,,,,,,,,
3415,28,,,,,,,,,,,,,
3416,0.6,1.4,2.8,,,,,,,,,,,
3417,0.4,7.5,9.7,15.2,37,41.79,,,,,,,,
3418,4,4.49,,,,,,,,,,,,
3419,0.2,0.415,0.335,7,,,,,,,,,,
3420,2,7,7.95,,,,,,,,,,,
3421,0.2,0.49,0.41,4.99,4.99,5.724,,,,,,,,
3422,2,18.49,,,,,,,,,,,,
3423,0.51,,,,,,,,,,,,,
3424,0.55,0.9,4,5.31,6.74,,,,,,,,,
3425,3.5,,,,,,,,,,,,,
3426,0.8,1.46,,,,,,,,,,,,
3427,1.7,,,,,,,,,,,,,
3428,0.2,,,,,,,,,,,,,
3429,0.65,2.99,3.8,9.9,,,,,,,,,,
3430,0.9,3.49,,,,,,,,,,,,
3431,2.5,4.99,,,,,,,,,,,,
3432,,,,,,,,,,,,,,
3433,0.29,,,,,,,,,,,,,
3434,0.1,35,,,,,,,,,,,,
3435,2,2.69,2.98,5.99,,,,,,,,,,
3436,0.08,2.7,6.99,50,,,,,,,,,,
3437,0.08,0.47,4.777,6.0165,6.99,,,,,,,,,
3438,0.08,0.4,6.45,32,,,,,,,,,,
3439,3,,,,,,,,,,,,,
3440,0.1,,,,,,,,,,,,,
3441,0.1,0.77,,,,,,,,,,,,
3442,0.1,0.39,3.8,9.25,41,40,,,,,,,,
3443,0.1,,,,,,,,,,,,,
3444,,,,,,,,,,,,,,
3445,0.45,0.399,,,,,,,,,,,,
3446,1,11.11,30,,,,,,,,,,,
3447,0.5,0.5,5,5,,,,,,,,,,
3448,0.5,3.75,,,,,,,,,,,,
3449,0.25,1.65,1.9,,,,,,,,,,,
3450,0.88,3.3,,,,,,,,,,,,
3451,0.57,2,3,,,,,,,,,,,
3452,39.4,,,,,,,,,,,,,
3453,10,,,,,,,,,,,,,
3454,2.7,7.23,,,,,,,,,,,,
3455,1.5,,,,,,,,,,,,,
3456,0.55,,,,,,,,,,,,,
3457,0.56,,,,,,,,,,,,,
3458,3.7,4.333,8,45,,,,,,,,,,
3459,2.5,4.34,15.27,14.9,,,,,,,,,,
3460,,,,,,,,,,,,,,
3461,0.61,1.95,50,52,,,,,,,,,,
3462,12.5,74,,,,,,,,,,,,
3463,0.67,3.79,5,14.1,15.255,28.66,30.49,,,,,,,
3464,0.55,,,,,,,,,,,,,
3465,1.05,2.286204622,43,,,,,,,,,,,
3466,2,2.2489,,,,,,,,,,,,
3467,0.75,2.56,2.95,,,,,,,,,,,
3468,3,,,,,,,,,,,,,
3469,3.6,5.49,8,18,,,,,,,,,,
3470,0.58,0.4,0.7,,,,,,,,,,,
3471,0.07,,,,,,,,,,,,,
3472,0.06,0.075,0.25,,,,,,,,,,,
3473,0.06,0.93,1.075,,,,,,,,,,,
3474,0.4,6.969,42.5,,,,,,,,,,,
3475,0.28,1,4.79,,,,,,,,,,,
3476,0.2,,,,,,,,,,,,,
3477,0.65,0.9,,,,,,,,,,,,
3478,0.35,,,,,,,,,,,,,
3479,0.3682751993,2.2,3.5,,,,,,,,,,,
3480,0.28,,,,,,,,,,,,,
3481,0.28,0,1.95,15,,,,,,,,,,
3482,0.65,0.41,,,,,,,,,,,,
3483,55,,,,,,,,,,,,,
3484,0.55,1.45,,,,,,,,,,,,
3485,0.75,54.6,,,,,,,,,,,,
3486,0.32,1.25,2.59,3.525,3.99,,,,,,,,,
3487,2,33,,,,,,,,,,,,
3488,0.9,3.1,5.5,,,,,,,,,,,
3489,0.32,,,,,,,,,,,,,
3490,0.6,14.95,36.9,29,42,,,,,,,,,
3491,1.7,9.4,9.94,49,,,,,,,,,,
3492,1.5,5,,,,,,,,,,,,
3493,0.65,16.5,,,,,,,,,,,,
3494,5,6.95,,,,,,,,,,,,
3495,0.55,1.4999,1.699,,,,,,,,,,,
3496,0.95,,,,,,,,,,,,,
3497,,,,,,,,,,,,,,
3498,0.66,2.1,3.9999,8.888,45,,,,,,,,,
3499,,,,,,,,,,,,,,
3500,1.5,,,,,,,,,,,,,
3501,4.2,8.5,9.9,,,,,,,,,,,
3502,6,,,,,,,,,,,,,
3503,0.3,5.75,6.2,13.4,55,77.77,,,,,,,,
3504,1.5,1.9,,,,,,,,,,,,
3505,3.5,,,,,,,,,,,,,
3506,4,30.11,38,,,,,,,,,,,
3507,0.55,,,,,,,,,,,,,
3508,0.35,,,,,,,,,,,,,
3509,3,,,,,,,,,,,,,
3510,0.65,0.9,,,,,,,,,,,,
3511,0.9,1.05,16,,,,,,,,,,,
3512,0.65,,,,,,,,,,,,,
3513,0.95,,,,,,,,,,,,,
3514,,,,,,,,,,,,,,
3515,1.2,3.25,4.5,,,,,,,,,,,
3516,2,10,,,,,,,,,,,,
3517,1.6,5.41173099,,,,,,,,,,,,
3518,0.67,4.1,9.99,25,,,,,,,,,,
3519,0.55,6.3,14.4,50,,,,,,,,,,
3520,0.61,1.7,1.639173722,1.7,5.69,6.19,15.29582696,,,,,,,
3521,8,39.5,49,49.44390951,,,,,,,,,,
3522,0.75,,,,,,,,,,,,,
3523,0.188,0.35,39,,,,,,,,,,,
3524,1.2,3.9,6.35,7,8,,,,,,,,,
3525,,,,,,,,,,,,,,
3526,0.56,0.8925091,1.1999,1.45,,,,,,,,,,
3527,7.7,23.19,,,,,,,,,,,,
3528,2.1,,,,,,,,,,,,,
3529,6,12.11,15,,,,,,,,,,,
3530,1.7,2.5,3.35,7.99,9.25,,,,,,,,,
3531,0.55,1.66,1.79,4.99,,,,,,,,,,
3532,0.61,,,,,,,,,,,,,
3533,7.9,,,,,,,,,,,,,
3534,0.65,0.65,0.925,8,,,,,,,,,,
3535,0.85,45,,,,,,,,,,,,
3536,2,5,3.75,5.5,25,27.27,65,,,,,,,
3537,0.51,0.3,0.79,8.79,12,17.75,27,,,,,,,
3538,0.55,0.5,,,,,,,,,,,,
3539,1.3,,,,,,,,,,,,,
3540,1.4,4.9999,,,,,,,,,,,,
3541,0.55,1.67,1.69,4.87,6.69,6.949,,,,,,,,
3542,11,,,,,,,,,,,,,
3543,3.5,7.77,10.777,11.89,,,,,,,,,,
3544,1.25,3.3333,3.2,,,,,,,,,,,
3545,2.2,1.89,3.69,3.4,4.5,13.9,45,,,,,,,
3546,2,,,,,,,,,,,,,
3547,1,,,,,,,,,,,,,
3548,1.5,1.4875,3.8,4.18,8,,,,,,,,,
3549,1,,,,,,,,,,,,,
3550,3,,,,,,,,,,,,,
3551,4,36.9,,,,,,,,,,,,
3552,0.55,1.55,1.849,2.7,,,,,,,,,,
3553,5,8.5,8.98,25.5,74.7777,,,,,,,,,
3554,0.56,1.55,,,,,,,,,,,,
3555,1,,,,,,,,,,,,,
3556,0.8,1.99,,,,,,,,,,,,
3557,1.5,,,,,,,,,,,,,
3558,1.2,69,,,,,,,,,,,,
3559,1,3.6,32,40,,,,,,,,,,
3560,4.2,4.2,22.5,,,,,,,,,,,
3561,4.75,7,55,,,,,,,,,,,
3562,5,,,,,,,,,,,,,
3563,6,8.88,,,,,,,,,,,,
3564,0.6,,,,,,,,,,,,,
3565,,,,,,,,,,,,,,
3566,0.225,2.67,3.03,,,,,,,,,,,
3567,0.18,0.313,,,,,,,,,,,,
3568,0.32,4.75,6.74,41,,,,,,,,,,
3569,0.179,0.38,1.35,1.59,,,,,,,,,,
3570,0.2021,,,,,,,,,,,,,
3571,0.28,1.95,3.45,5,41,41,,,,,,,,
3572,0.499,1.1,1.53,2.25,2.35,3.46,37.08,,,,,,,
3573,0.499,,,,,,,,,,,,,
3574,0.28,2,2.4,,,,,,,,,,,
3575,,,,,,,,,,,,,,
3576,,,,,,,,,,,,,,
3577,,,,,,,,,,,,,,
3578,8.9,,,,,,,,,,,,,
3579,,,,,,,,,,,,,,
3580,4,10,47.9829101,52,,,,,,,,,,
3581,0.25,,,,,,,,,,,,,
3582,0.69,2,,,,,,,,,,,,
3583,0.2,0.33,0.4999,35,,,,,,,,,,
3584,0.8,,,,,,,,,,,,,
3585,0.69,1.48,1.68,12,,,,,,,,,,
3586,0.25,14.44,36.99,,,,,,,,,,,
3587,0.25,41,,,,,,,,,,,,
3588,0.3,0.4,7.2,7.2,,,,,,,,,,
3589,0.25,,,,,,,,,,,,,
3590,0.25,,,,,,,,,,,,,
3591,0.25,1.5,,,,,,,,,,,,
3592,0.5,1.3,32,41,,,,,,,,,,
3593,0.35,,,,,,,,,,,,,
3594,0.6,,,,,,,,,,,,,
3595,0.3,6.25,9.25,17.2,,,,,,,,,,
3596,0.25,0.4,0.38,,,,,,,,,,,
3597,0.25,,,,,,,,,,,,,
3598,0.2,0.25,,,,,,,,,,,,
3599,0.2,0.36,6.5,46,25.44,30,,,,,,,,
3600,1.5,25,,,,,,,,,,,,
3601,,,,,,,,,,,,,,
3602,1.65,2.5,,,,,,,,,,,,
3603,1.8,,,,,,,,,,,,,
3604,0.99,,,,,,,,,,,,,
3605,,,,,,,,,,,,,,
3606,,,,,,,,,,,,,,
3607,0.122,6.11,6.79,8.68,9.1,17.5,31.5,,,,,,,
3608,0.47,1.19,0.99,,,,,,,,,,,
3609,2.2,,,,,,,,,,,,,
3610,1.002,2.5,,,,,,,,,,,,
3611,,,,,,,,,,,,,,
3612,,,,,,,,,,,,,,
3613,0.499,0.4,0.7,0.7676024447,0.8,1.595,31.69,,,,,,,
3614,0.5,0.666,79,,,,,,,,,,,
3615,0.3549958123,,,,,,,,,,,,,
3616,0.33,,,,,,,,,,,,,
3617,2.5,,,,,,,,,,,,,
3618,0.28,35,,,,,,,,,,,,
3619,1.5,,,,,,,,,,,,,
3620,1,0.5151,0.65,1.8,,,,,,,,,,
3621,0.25,0.45,2.99,3.25,,,,,,,,,,
3622,1.42,3.1,5.5,,,,,,,,,,,
3623,0.888,,,,,,,,,,,,,
3624,2.5,2.8,21,23.75,27.9,29.9,,,,,,,,
3625,0.4,,,,,,,,,,,,,
3626,1.99,,,,,,,,,,,,,
3627,0.75,1.180038658,,,,,,,,,,,,
3628,,,,,,,,,,,,,,
3629,0.4,,,,,,,,,,,,,
3630,2.09,2.69,,,,,,,,,,,,
3631,0.4,,,,,,,,,,,,,
3632,0.98,1.2,1.33,,,,,,,,,,,
3633,0.88,,,,,,,,,,,,,
3634,0.385,0.81,,,,,,,,,,,,
3635,,,,,,,,,,,,,,
3636,0.4,,,,,,,,,,,,,
3637,,,,,,,,,,,,,,
3638,,,,,,,,,,,,,,
3639,,,,,,,,,,,,,,
3640,0.64,3.2,4.9,11.5001,15.77625698,45.99,,,,,,,,
3641,,,,,,,,,,,,,,
3642,0.21,7.5,,,,,,,,,,,,
3643,1.99,9.9,,,,,,,,,,,,
3644,4.99,,,,,,,,,,,,,
3645,0.449,,,,,,,,,,,,,
3646,0.79,2.5,3.75,,,,,,,,,,,
3647,0.5,44.44,,,,,,,,,,,,
3648,0.31,2.99,,,,,,,,,,,,
3649,0.379,0.83,,,,,,,,,,,,
3650,0.399,0.001,1.085,6.33,,,,,,,,,,
3651,0.398,0.63,0.76,,,,,,,,,,,
3652,0.419,3.6,,,,,,,,,,,,
3653,0.349,2.8,3.9969,5.66,,,,,,,,,,
3654,0.83,25,,,,,,,,,,,,
3655,0.45,0.55,30.42,,,,,,,,,,,
3656,2.22,,,,,,,,,,,,,
3657,0.449,3.33,3.84,5.1,5.6,,,,,,,,,
3658,0.529,5,,,,,,,,,,,,
3659,0.379,,,,,,,,,,,,,
3660,2.19,,,,,,,,,,,,,
3661,0.35,0.5,,,,,,,,,,,,
3662,0.899,,,,,,,,,,,,,
3663,,,,,,,,,,,,,,
3664,1.1,1.95,13,,,,,,,,,,,
3665,,,,,,,,,,,,,,
3666,6.66,11.99,,,,,,,,,,,,
3667,0.75,4.2,8.4,14.95,,,,,,,,,,
3668,0.166,0.2999,1.35,2,,,,,,,,,,
3669,0.166,0.3999,,,,,,,,,,,,
3670,0.166,0.3999,3.78,,,,,,,,,,,
3671,1,12,,,,,,,,,,,,
3672,0.65,1.75,,,,,,,,,,,,
3673,7.1,,,,,,,,,,,,,
3674,0.5999,3.5,,,,,,,,,,,,
3675,0.5777,,,,,,,,,,,,,
3676,7.4999,,,,,,,,,,,,,
3677,0.69,1.5,,,,,,,,,,,,
3678,0.5,22.89,,,,,,,,,,,,
3679,0.75,1.19365053,,,,,,,,,,,,
3680,6,10,70,,,,,,,,,,,
3681,0.45,,,,,,,,,,,,,
3682,0.65,,,,,,,,,,,,,
3683,2,10.79,,,,,,,,,,,,
3684,1.88,5,5.25,42,,,,,,,,,,
3685,1.6,3,14,,,,,,,,,,,
3686,0.57,11.5,,,,,,,,,,,,
3687,1.8,2.25,,,,,,,,,,,,
3688,0.9,13.5,20,65,36.4,,,,,,,,,
3689,0.85,1.719,4,8,17.5,,,,,,,,,
3690,1.25,3,,,,,,,,,,,,
3691,2,39,,,,,,,,,,,,
3692,2,,,,,,,,,,,,,
3693,0.65,,,,,,,,,,,,,
3694,0.725,1.33,1.89,,,,,,,,,,,
3695,0.6,7,,,,,,,,,,,,
3696,3,,,,,,,,,,,,,
3697,1.8,3.6,,,,,,,,,,,,
3698,2,41.98,,,,,,,,,,,,
3699,0.297,0.35,8.7,,,,,,,,,,,
3700,2,2.1,2.654,2.99,42,33.3,,,,,,,,
3701,1.5,1.5,4,17.92,52,,,,,,,,,
3702,2,14.25,,,,,,,,,,,,
3703,5,,,,,,,,,,,,,
3704,1.2,,,,,,,,,,,,,
3705,5,11.89,,,,,,,,,,,,
3706,1,1.3499,1.45,1.716117941,,,,,,,,,,
3707,2,,,,,,,,,,,,,
3708,1.2,15,,,,,,,,,,,,
3709,1.2,,,,,,,,,,,,,
3710,0.6,5,7,,,,,,,,,,,
3711,2,4,,,,,,,,,,,,
3712,0.4,,,,,,,,,,,,,
3713,,,,,,,,,,,,,,
3714,2,,,,,,,,,,,,,
3715,0.4,,,,,,,,,,,,,
3716,1,4.75,5.75,15,23,34.9,,,,,,,,
3717,2,,,,,,,,,,,,,
3718,0.55,,,,,,,,,,,,,
3719,1.8,25,,,,,,,,,,,,
3720,0.28,0.9508,1.68,3.5,,,,,,,,,,
3721,4.8888,30,,,,,,,,,,,,
3722,,,,,,,,,,,,,,
3723,0.4888,32,55.69,,,,,,,,,,,
3724,0.6444,,,,,,,,,,,,,
3725,,,,,,,,,,,,,,
3726,,,,,,,,,,,,,,
3727,0.2999,4.42,,,,,,,,,,,,
3728,0.2999,,,,,,,,,,,,,
3729,6,28,,,,,,,,,,,,
3730,,,,,,,,,,,,,,
3731,0.3999,2.1,9.99,42.88,,,,,,,,,,
3732,2.1488,3,7.464332718,,,,,,,,,,,
3733,0.3222,,,,,,,,,,,,,
3734,1.5888,,,,,,,,,,,,,
3735,0.6888,,,,,,,,,,,,,
3736,0.2999,,,,,,,,,,,,,
3737,0.2999,,,,,,,,,,,,,
3738,1.5777,1.7,15,,,,,,,,,,,
3739,0.27,0.96,,,,,,,,,,,,
3740,,,,,,,,,,,,,,
3741,0.462,0.5999,0.64,0.9899,3.75,,,,,,,,,
3742,0.44,,,,,,,,,,,,,
3743,0.88,,,,,,,,,,,,,
3744,1.5,,,,,,,,,,,,,
3745,0.2001420872,0.46,0.399,2.85,37.777,,,,,,,,,
3746,0.25,0.3496309237,0.399,1.15,35,,,,,,,,,
3747,0.1894141465,46.8,,,,,,,,,,,,
3748,0.6,1.1897,,,,,,,,,,,,
3749,105,400,740,,,,,,,,,,,
3750,0.1499,0.24,4.1888,12.569,15.469,,,,,,,,,
3751,0.2,,,,,,,,,,,,,
3752,2,,,,,,,,,,,,,
3753,0.959,1.092,1.2499,,,,,,,,,,,
3754,1,9,,,,,,,,,,,,
3755,4.4,11.5,,,,,,,,,,,,
3756,,,,,,,,,,,,,,
3757,,,,,,,,,,,,,,
3758,0.45,1.0999,,,,,,,,,,,,
3759,0.222,0.629,0.98,5,5.8,16.5,22.5,,,,,,,
3760,0.27,0.5,0.8,,,,,,,,,,,
3761,0.27,1.2,,,,,,,,,,,,
3762,5,15,,,,,,,,,,,,
3763,0.27,,,,,,,,,,,,,
3764,0.27,20.6,33.5,,,,,,,,,,,
3765,0.225,0.6666,1.9,,,,,,,,,,,
3766,0.15,6.3,6.2165,6.99,5.951,6.05,37.07,,,,,,,
3767,0.27,2.607,3.8999,,,,,,,,,,,
3768,0.15,0.33,,,,,,,,,,,,
3769,0.27,,,,,,,,,,,,,
3770,0.15,1.09,4.2,,,,,,,,,,,
3771,0.4,2.9999,3.1,20,,,,,,,,,,
3772,0.2,0.54,0.55,2.2,2.75,12,,,,,,,,
3773,3.5,6.5,,,,,,,,,,,,
3774,0.27,,,,,,,,,,,,,
3775,0.15,0.4,,,,,,,,,,,,
3776,0.15,0.25,,,,,,,,,,,,
3777,0.15,0.4888,1.3,1.59,1.75,,,,,,,,,
3778,0.2,,,,,,,,,,,,,
3779,0.15,,,,,,,,,,,,,
3780,43.5,,,,,,,,,,,,,
3781,0.45,,,,,,,,,,,,,
3782,5,4.7,9.9,,,,,,,,,,,
3783,,,,,,,,,,,,,,
3784,0.27,1.1,2.4,,,,,,,,,,,
3785,0.32,0.7777,,,,,,,,,,,,
3786,0.15,0.96,4.75,,,,,,,,,,,
3787,0.227,0.4999,0.89,7.65,9.25,7.77,6,7.9,,,,,,
3788,0.27,,,,,,,,,,,,,
3789,0.15,0.44,0.49,0.3583158263,,,,,,,,,,
3790,0.27,0.65,24.9,44,,,,,,,,,,
3791,0.226,0.5999,4.75,48.2,,,,,,,,,,
3792,,,,,,,,,,,,,,
3793,0.15,1.89,,,,,,,,,,,,
3794,0.15,0.4,,,,,,,,,,,,
3795,0.27,0.41,0.8070365011,1.65,3,,,,,,,,,
3796,0.27,,,,,,,,,,,,,
3797,0.68,1.3333,,,,,,,,,,,,
3798,0.27,0.4,3.5,,,,,,,,,,,
3799,0.27,0.5,2.3,7.2,39.66,,,,,,,,,
3800,0.15,0.29,,,,,,,,,,,,
3801,0.5,4.1,23.23,,,,,,,,,,,
3802,0.15,0.4555,33,,,,,,,,,,,
3803,0.27,0.43,65,,,,,,,,,,,
3804,10,68,,,,,,,,,,,,
3805,0.09,28.93655922,42,,,,,,,,,,,
3806,0.46,6.35,39,30.15,,,,,,,,,,
3807,0.462,0.4444,13,17.9,0.01,,,,,,,,,
3808,0.456,0.5999,0.95,1,,,,,,,,,,
3809,0.7,0.59,,,,,,,,,,,,
3810,0.6,41.15,,,,,,,,,,,,
3811,0.15,,,,,,,,,,,,,
3812,0.5,4.7,48,,,,,,,,,,,
3813,0.21,60,,,,,,,,,,,,
3814,4.11,4.5629,5,10,22,62,,,,,,,,
3815,0.431,0.44,,,,,,,,,,,,
3816,0.12,0.187,,,,,,,,,,,,
3817,0.462,0.55,,,,,,,,,,,,
3818,1.25,,,,,,,,,,,,,
3819,0.186,0.4999,,,,,,,,,,,,
3820,0.1,0.19,1.75,,,,,,,,,,,
3821,0.2,0.7,5.5,,,,,,,,,,,
3822,0.24,0.29,,,,,,,,,,,,
3823,0.45,,,,,,,,,,,,,
3824,0.8,,,,,,,,,,,,,
3825,0.27,0.3,4.5,2.56,4.5,,,,,,,,,
3826,0.15,0.285,0.39,5.02,5.82,,,,,,,,,
3827,0.27,0.99,12.9921,,,,,,,,,,,
3828,0.27,0.49,0.8,,,,,,,,,,,
3829,1.2,2,,,,,,,,,,,,
3830,0.15,0.2395,0.41,0.73,1.8,6.5,,,,,,,,
3831,0.15,0.3,0.3,,,,,,,,,,,
3832,0.226,0.5999,,,,,,,,,,,,
3833,0.15,0.268,5,16,,,,,,,,,,
3834,0.4,,,,,,,,,,,,,
3835,0.15,0.275,2,10,16.25,,,,,,,,,
3836,0.15,6.28,,,,,,,,,,,,
3837,0.27,0.44,0.49,,,,,,,,,,,
3838,0.15,0.23,,,,,,,,,,,,
3839,0.227,1.9999,,,,,,,,,,,,
3840,0.15,0.24,7.99,,,,,,,,,,,
3841,0.666,,,,,,,,,,,,,
3842,0.27,0.35,,,,,,,,,,,,
3843,0.227,0.9999,,,,,,,,,,,,
3844,0.5,,,,,,,,,,,,,
3845,0.32,2.5,3,,,,,,,,,,,
3846,0.43,,,,,,,,,,,,,
3847,0.49,0.8,,,,,,,,,,,,
3848,0.29,0.36,33,,,,,,,,,,,
3849,,,,,,,,,,,,,,
3850,,,,,,,,,,,,,,
3851,,,,,,,,,,,,,,
3852,0.46,2.5,1.66,,,,,,,,,,,
3853,1.38,,,,,,,,,,,,,
3854,1.38,2.4,3.5999,,,,,,,,,,,
3855,9.99,,,,,,,,,,,,,
3856,1.8,2.88,,,,,,,,,,,,
3857,0.46,2.9,,,,,,,,,,,,
3858,1.7,1.75,37.5,,,,,,,,,,,
3859,0.43,,,,,,,,,,,,,
3860,0.43,,,,,,,,,,,,,
3861,0.46,42.069,,,,,,,,,,,,
3862,3.8,3.2,,,,,,,,,,,,
3863,6.66,12,16,,,,,,,,,,,
3864,2.8,,,,,,,,,,,,,
3865,0.69,17.9,30,47,,,,,,,,,,
3866,6.6,,,,,,,,,,,,,
3867,0.45,19,,,,,,,,,,,,
3868,0.64,,,,,,,,,,,,,
3869,0.46,8,8.4888,8.5,,,,,,,,,,
3870,3.1,,,,,,,,,,,,,
3871,0.48,1.5,1.8,5,10.5,34,,,,,,,,
3872,0.6,3,,,,,,,,,,,,
3873,1.67,2,6,42.069,,,,,,,,,,
3874,1.22,,,,,,,,,,,,,
3875,0.8,0.98,,,,,,,,,,,,
3876,1.08,1.673,,,,,,,,,,,,
3877,0.4,,,,,,,,,,,,,
3878,1.88,12,,,,,,,,,,,,
3879,,,,,,,,,,,,,,
3880,1.375,14.99,67.5,,,,,,,,,,,
3881,0.15,,,,,,,,,,,,,
3882,,,,,,,,,,,,,,
3883,0.18,0.8,0.49,0.494,7.49,16,16.9,,,,,,,
3884,0.5,10,12.25,17,18.8,,,,,,,,,
3885,0.27,7.5,,,,,,,,,,,,
3886,0.5,1,1.8,5.2,18.88,31.313,,,,,,,,
3887,0.15,0.2444,,,,,,,,,,,,
3888,0.27,,,,,,,,,,,,,
3889,1,3,6,,,,,,,,,,,
3890,0.27,0.69,,,,,,,,,,,,
3891,0.15,0.49,0.99,5.798,39.5,,,,,,,,,
3892,0.4,,,,,,,,,,,,,
3893,0.15,0.5,1.75,,,,,,,,,,,
3894,0.27,,,,,,,,,,,,,
3895,0.27,0.6,0.9,1.59,3.29,7.5,16.2,,,,,,,
3896,0.60001,1.42,0.95,,,,,,,,,,,
3897,3,5,2.5,8.49,,,,,,,,,,
3898,0.15,0.4165488052,0.6376595613,,,,,,,,,,,
3899,0.15,0.3,0.5220362363,1.5,1.68,2.1,,,,,,,,
3900,0.27,0.33,,,,,,,,,,,,
3901,2,42,49.69,,,,,,,,,,,
3902,0.9,2,,,,,,,,,,,,
3903,4,31.4,,,,,,,,,,,,
3904,2,,,,,,,,,,,,,
3905,1.8,2.1,3.33,,,,,,,,,,,
3906,2,,,,,,,,,,,,,
3907,2.5,,,,,,,,,,,,,
3908,1.33,,,,,,,,,,,,,
3909,3,,,,,,,,,,,,,
3910,3.5,3.978,,,,,,,,,,,,
3911,1.25,,,,,,,,,,,,,
