0,0.01
5376,25.149,5.0
5377,25.149,6.6
5378,25.90347,1.7
5379,25.149,4.2
5380,25.149,7.1
5381,25.149,8.9993
5382,25.149,61.0
5383,25.90347,95.0
5384,25.149,23.99
5385,25.149,1.99
5386,25.90347,0.68
5387,25.90347,1.5
5388,25.149,1.15
5389,25.149,0.88
5390,25.149,0.34
5391,25.149,43.0
5392,25.149,0.38
5393,25.149,0.4
5394,25.149,9.7
5395,25.149,40.9
5396,25.149,15.969
5397,25.149,4.9
5398,25.90347,1.95
5399,25.149,2.9
5400,25.149,37.0
5401,25.149,38.83
5402,25.149,0.3988
5403,25.149,0.5
5404,25.149,38.0
5405,25.149,0.54
5406,22.6341,0.47
5407,25.149,42.0
5408,25.149,3.49
5409,25.149,3.5
5410,25.149,0.5
5411,25.149,1.5
5412,25.90347,0.75
5413,25.149,44.0
5414,25.149,16.0
5415,25.149,6.9
5416,25.149,0.5
5417,20.1192,3.9
5418,25.90347,35.988
5419,25.149,1.5
5420,25.149,0.69
5421,25.149,9.6
5422,20.1192,9.311172970970878
5423,25.149,50.0
5424,25.149,36.69
5425,25.149
5426,25.90347
5427,25.149,41.39
5428,25.90347
5429,25.90347,76.66
5430,25.149,13.88
5431,22.6341,0.35
5432,25.90347,0.5
5433,20.1192
5434,25.149
5435,25.149
5436,25.149
5437,25.90347
5438,25.149
5439,25.149,37.0
5440,55.0,8.25
5441,25.149,8.0
5442,25.149,4.75
5443,25.149
5444,25.149,75.0
5445,25.149,4.5
5446,25.149,2.9
5447,25.149,2.75
5448,25.149,41.0
5449,25.90347,4.0
5450,25.149,1.25
5451,25.149,6.689
5452,25.90347,1.5
5453,25.149,12.0
5454,25.149,3.35
5455,25.149,0.85
5456,25.149,5.0
5457,25.90347,0.4
5458,25.149,0.4
5459,25.90347,8.97
5460,25.149,12.0
5461,25.149,37.0
5462,25.149,4.8
5463,25.149,20.0
5464,25.149,1.5
5465,20.1192,39.9339
5466,25.149,3.2
5467,25.149,5.2
5468,25.149
5469,25.149,42.0
5470,25.149,4.3
5471,25.149,0.4666
5472,25.149,0.9
5473,25.149,4.75
5474,25.149,1.72
5475,25.149,0.99
5476,25.149,0.55
5477,25.149,0.65
5478,25.149,6.6
5479,25.149,0.999
5480,25.149
5481,25.149,1.769
5482,25.90347
5483,25.149
5484,25.149,1.499
5485,25.149
5486,25.90347
5487,25.149,42.0
5488,25.149,37.01
5489,25.149,1.5
5490,25.149,52.7
5491,25.90347,5.0
5492,25.149,5.0
5493,25.149,15.0
5494,25.149,1.5
5495,25.149,38.0
5496,25.149
5497,25.149,0.4
5498,25.149,0.55
5499,25.149,0.41
5500,25.149,0.4
5501,25.149,15.0
5502,25.149,8.45
5503,25.149,39.9
5504,25.149,62.69
5505,25.149,0.5
5506,25.149
5507,25.149,7.27
5508,25.149,25.69
5509,25.149,0.375
5510,25.149,3.0
5511,25.149,0.6
5512,25.149,1.7
5513,25.149,47.8
5514,25.149,0.36
5515,25.90347,3.35
5516,25.149,0.377
5517,25.149,0.55
5518,25.149,45.0
5519,25.90347,48.5
5520,25.149,11.99
5521,25.149,9.99
5522,25.149,14.59
5523,25.149
5524,25.149,2.1
5525,25.149
5526,25.149,8.99
5527,25.149,4.5
5528,25.15
5529,25.149,6.825
5530,20.1192,7.95
5531,25.149
5532,25.90347,10.5
5533,25.149,10.5
5534,25.149,3.65
5535,25.149,5.19
5536,25.149,1.75
5537,25.149,2.04
5538,25.149,45.0
5539,25.149,1.97
5540,25.149,29.0
5541,25.149,0.19
5542,25.149,0.369
5543,22.6341,20.0
5544,25.90347,5.2
5545,25.90347,10.5
5546,25.149
5547,25.149,48.99
5548,25.149,0.35
5549,25.149,0.75
5550,25.149,0.5
5551,25.149,1.55
5552,25.149,20.0
5553,25.149,38.0
5554,25.149,44.0
5555,25.90347,28.0
5556,25.149,0.1
5557,25.149,40.7777
5558,25.149,1.0
5559,20.1192,4.845
5560,25.90347,1.0
5561,25.149,7.24
5562,25.149,0.5
5563,25.149
5564,25.149,0.35
5565,20.1192,15.35
5566,25.90347,2.7
5567,25.15,1.9
5568,25.149
5569,25.149
5570,25.149,7.0
5571,25.149,0.58
5572,25.149
5573,25.149,50.0
5574,25.149,0.47
5575,25.149,69.69
5576,25.149,11.5
5577,25.149,3.99
5578,25.149,0.35
5579,20.1192,38.5
5580,25.149,0.23
5581,25.149,6.763071550928976
5582,25.149,0.5
5583,22.6341,0.38
5584,25.149,0.23
5585,25.149,0.99
5586,25.149,2.25
5587,25.149,11.0
5588,25.149,0.99
5589,23.89155,35.0
5590,27.969,0.23
5591,20.1192,0.23
5592,25.149,15.9
5593,22.6341,0.97
5594,22.6341,10.0
5595,22.6341,65.0
5596,25.149,12.0
5597,25.90347,11.45
5598,25.149,1.5
5599,25.149,0.4
5600,25.149,0.4
5601,25.149
5602,27.969
5603,25.149,0.45
5604,25.149
5605,25.90347,4.0
5606,25.149,23.9
5607,25.149,21.69
5608,25.149,24.59
5609,100.0,0.69
5610,29.719,2.0
5611,20.1192,0.4
5612,20.1192
5613,27.969,0.45
5614,25.149
5615,25.149
5616,27.969,65.0
5617,27.969,0.5
5618,25.149,7.25
5619,27.969,1.25
5620,25.149,0.55
5621,25.149,70.0
5622,27.969,41.89
5623,22.6341,1.9999
5624,25.149,0.3799
5625,27.969,36.0
5626,25.149,0.45
5627,25.149,4.0
5628,25.149,0.35
5629,27.969,0.4
5630,25.149,6.969
5631,25.149,0.35
5632,27.969,0.4
5633,25.149,0.5
5634,27.969,0.4
5635,25.90347,6.6969
5636,29.719,0.45
5637,25.149,8.0
5638,25.149,3.5
5639,27.969,0.4
5640,27.969,0.23
5641,27.969,0.38
5642,25.149,0.65
5643,27.969,36.0
5644,25.90347,9.8
5645,27.969,40.0
5646,25.149
5647,25.90347,7.25
5648,27.969
5649,25.149
5650,29.719,42.5
5651,29.719,9.0
5652,27.969
5653,25.149
5654,25.149,6.4
5655,27.969,37.5
5656,27.969,3.89
5657,25.149,5.5
5658,25.90347
5659,27.969,39.0
5660,27.969,19.9
5661,27.969
5662,70.0,8.4
5663,25.149,4.6
5664,25.149,28.0
5665,25.149,0.48
5666,25.149,0.75
5667,27.969,38.8
5668,25.15,0.6
5669,25.149,1.9
5670,25.149,39.6
5671,25.149,0.3
5672,20.1192,32.5
5673,25.149,7.8788
5674,25.149,0.2
5675,25.149,0.36
5676,25.90347
5677,25.149,0.7777
5678,27.969,0.3655
5679,25.149,0.3999
5680,25.149,33.88
5681,25.15,3.0
5682,27.969,10.0
5683,25.149
5684,25.149
5685,29.719,0.5
5686,29.719,0.2999
5687,25.149,4.908
5688,25.149,1.8888
5689,25.149
5690,52.0,30.0
5691,25.149,0.1499
5692,27.969,42.0
5693,27.969,0.38
5694,25.90347
5695,25.149,5.0
5696,27.969,0.5
5697,29.219,9.99
5698,27.969,13.87
5699,25.90347
5700,25.90347,0.88
5701,27.969,39.69
5702,20.1192,0.4
5703,27.969,0.5
5704,25.90347,0.99
5705,25.90347,8.0
5706,25.149,0.5
5707,25.149,1.0
5708,25.90347,3.0
5709,25.149,6.0
5710,25.149,0.6
5711,25.149,0.75
5712,25.90347
5713,25.90347
5714,29.719,5.0
5715,25.149,51.88
5716,20.1192,0.25
5717,27.969,1.0
5718,25.90347,7.8888
5719,27.969,0.36
5720,27.969,6.75
5721,29.719,1.6
5722,25.90347
5723,25.149,3.0
5724,25.149,18.25
5725,25.90347,2.0
5726,27.969,3.0
5727,25.149,0.4
5728,25.149,1.1
5729,25.149,42.88
5730,27.969,18.0
5731,25.149
5732,27.969,0.72
5733,25.149,91.99
5734,27.969,1.94
5735,27.969,0.99
5736,22.6341,40.0
5737,25.149,1.3
5738,25.149,2.2
5739,25.149,0.45
5740,25.149,0.67
5741,29.719,4.75
5742,25.90347,6.69
5743,25.149,25.0
5744,25.90347,60.0
5745,20.1192
5746,29.219,0.17
5747,27.969,3.8
5748,25.149,11.0
5749,25.149,4.5
5750,27.969,0.75
5751,25.149,2.086
5752,29.219,3.588
5753,27.969,0.9
5754,25.149,1.5
5755,25.149,4.5
5756,25.90347,10.0
5757,25.90347,35.0
5758,25.149
5759,27.969,40.0
5760,25.149,55.0
5761,29.219,2.8
5762,25.90347,6.99
5763,27.969,0.99
5764,25.149,0.2
5765,29.219,0.2
5766,25.149,3.5
5767,25.149,0.481
5768,25.149,3.0
5769,27.969,33.8
5770,27.969,52.9
5771,25.149
5772,27.969,15.54
5773,25.149,37.0
5774,25.149
5775,20.1192,39.0
5776,25.149
5777,27.969,26.0
5778,29.219,53.88
5779,25.149,1.18
5780,20.1192,35.0
5781,25.149,0.65
5782,20.1192,0.9925
5783,25.149,5.0
5784,25.149,1.2
5785,37.7,0.7
5786,25.90347,25.0
5787,25.90347,0.49
5788,20.1192,1.2
5789,25.149,2.0
5790,25.149,0.6
5791,25.149,38.0
5792,25.149,37.569
5793,25.149,0.4
5794,25.149,2.5
5795,20.1192,6.7
5796,25.90347,1.0
5797,25.149,3.5
5798,25.149,1.2
5799,27.969,0.4
5800,25.90347
5801,27.969,43.0
5802,25.90347,1.5
5803,25.149,30.611000000000004
5804,27.969,0.5
5805,27.969,6.8
5806,27.969,5.75
5807,20.1192,0.24
5808,27.969,0.4
5809,25.90347
5810,25.149
5811,27.969,2.5
5812,25.149
5813,25.149,0.73
5814,27.969,0.33
5815,25.149,18.0
5816,25.149,45.0
5817,25.149,0.39
5818,25.90347
5819,25.90347,82.77
5820,25.149,0.19
5821,25.149,0.42
5822,25.149,1.0
5823,27.969,23.75
5824,25.149,4.5
5825,27.969,1.5
5826,27.969,4.2
5827,27.969,0.3
5828,25.90347,13.5
5829,25.149,3.679
5830,25.149
5831,27.969,5.7
5832,25.149,0.25
5833,27.969,40.0
5834,27.969,39.0
5835,27.969,0.25
5836,20.1192,3.9899
5837,27.969,3.2
5838,27.969,0.25
5839,25.149,60.0
5840,25.90347,7.5
5841,25.149,0.35
5842,25.149,0.55
5843,27.969,0.25
5844,25.149,69.69
5845,25.149,1.25
5846,27.969,0.25
5847,25.90347,5.0888
5848,27.969,0.25
5849,27.969,0.25
5850,25.149,0.36
5851,27.969,30.9911
5852,22.6341,1.0
5853,25.149,0.25
5854,25.149,0.55
5855,25.149,39.5
5856,25.149,0.5
5857,25.149,1.0
5858,25.149,23.6
5859,22.6341,0.9
5860,25.149,0.9797
5861,25.149,2.25
5862,27.969,59.98
5863,25.149,0.5
5864,25.149,0.5
5865,25.149,0.875
5866,27.969,3.05
5867,25.149,2.0
5868,25.149,0.59
5869,25.149,15.0
5870,25.90347,10.5
5871,27.969,14.0
5872,25.90347,2.79
5873,29.219
5874,27.969,0.59
5875,27.969,24.1605
5876,25.149
5877,27.969,48.0
5878,25.149,36.0
5879,27.969,1.7954451674337406
5880,27.969,0.85
5881,100.0,40.0
5882,25.149,0.85
5883,22.6341,0.55
5884,27.969,40.0
5885,25.15,7.99
5886,29.719,0.5
5887,25.149,1.5
5888,27.969,58.0
5889,25.149,4.95
5890,25.149,2.88
5891,25.149,0.625
5892,25.149,4.0
5893,27.969,0.66
5894,25.149,1.0
5895,25.90347,2.07
5896,20.1192,0.58
5897,25.149,0.88
5898,25.149,7.3
5899,27.969,7.0
5900,25.90347,15.0
5901,25.149
5902,27.969,1.75
5903,53.89,1.69
5904,25.90347,15.0
5905,25.149,0.3799
5906,27.969,0.6
5907,25.149,9.5
5908,25.149,8.0
5909,25.149,29.0
5910,25.149,0.39
5911,25.90347
5912,27.969,30.0
5913,25.149,12.5
5914,27.969,4.489
5915,27.969
5916,27.969,3.4823
5917,27.969,6.4
5918,25.149
5919,25.149,22.5
5920,22.6341,38.0
5921,25.149,1.2059999999999997
5922,25.149
5923,22.6341,40.0
5924,25.149,50.0
5925,25.149,1.05
5926,25.90347
5927,25.90347,4.6969
5928,22.6341,0.5499
5929,25.149
5930,27.969,0.36
5931,20.1192,0.4
5932,25.90347
5933,25.149,33.175
5934,20.1192,16.0
5935,25.149,2.4
5936,27.969,20.0
5937,25.149,4.6969
5938,25.149,58.0
5939,23.89155
5940,25.149
5941,27.969,43.69
5942,22.6341,0.497510355839768
5943,27.969,1.69
5944,25.149,8.5
5945,27.969
5946,25.149,0.16
5947,25.149,49.0
5948,25.149,39.0
5949,25.149,50.0
5950,25.149,50.0
5951,25.149
5952,27.969,2.0
5953,25.90347,43.0
5954,29.219,8.9
5955,27.969,4.0
5956,25.149,15.99
5957,27.969,3.0
5958,25.149,14.0
5959,25.149
5960,25.149
5961,25.149,15.8
5962,25.149,6.8
5963,22.6341,5.0
5964,25.149,14.0
5965,25.149
5966,25.90347,58.88
5967,27.969,50.0
5968,25.90347,50.0
5969,29.219,0.3
5970,25.149,0.001
5971,2.989,3.3
5972,25.90347,10.0
5973,25.149,0.26
5974,27.969,0.4888
5975,27.969,0.45
5976,25.149,0.22
5977,25.149
5978,25.90347
5979,25.90347,20.0
5980,25.149,10.0
5981,25.149,15.1
5982,25.149
5983,25.90347
5984,25.149
5985,27.969,0.71
5986,27.969,0.99
5987,25.149,23.0
5988,27.969,31.75
5989,22.6341,0.4
5990,25.149,1.8
5991,25.149,2.7
5992,25.149,1.78
5993,25.149,0.4
5994,27.969,1.48
5995,29.219,1.5
5996,29.219,47.474
5997,25.149,0.7466731794667728
5998,22.6341,0.4
5999,25.149,0.5
6000,29.219,1.5
6001,29.219,18.0
6002,25.149,20.0
6003,27.969,55.0
6004,25.149,3.9
6005,25.149,6.66
6006,25.149,0.95
6007,27.969,0.2
6008,25.149,43.99
6009,20.1192,6.5
6010,27.969,1.91
6011,25.90347
6012,25.149
6013,27.969,0.065
6014,27.969
6015,25.149,4.45
6016,29.719
6017,25.149,40.0
6018,25.149,34.34
6019,20.1192,0.95
6020,27.969,4.989
6021,27.969,0.3498
6022,25.90347
6023,25.90347,15.49
6024,25.149,4.989
6025,27.969
6026,27.969,3.54
6027,25.149,4.989
6028,25.149,25.0
6029,25.149,5.99
6030,27.969,6.75
6031,25.149,50.0
6032,25.149,7.0
6033,27.969,9.8
6034,25.90347
6035,27.969,3.48
6036,25.90347,32.75
6037,27.969,36.5
6038,27.969,7.0
6039,27.969,7.77
6040,25.149,0.19
6041,25.149,0.28
6042,25.149,0.97
6043,25.149,0.19
6044,20.1192,0.31
6045,27.969,8.45
6046,25.149,0.365
6047,25.149,23.25
6048,25.149
6049,25.149,0.28
6050,25.149,0.9595856026773819
6051,25.149,0.24
6052,25.149,45.0
6053,27.969,2.43
6054,25.149,62.0
6055,25.149,49.0
6056,25.149,0.28
6057,27.969
6058,29.719,0.24
6059,25.149,1.19
6060,25.149,3.75
6061,25.149,3.4
6062,29.219,1.3
6063,25.149,0.39
6064,25.149,2.5
6065,25.149,0.225
6066,27.969,0.245
6067,25.149,22.0
6068,25.149,0.9591035780498136
6069,27.969,0.39
6070,25.149,4.0
6071,25.90347,2.5
6072,25.149,2.5
6073,27.969,41.8
6074,27.969,1.8
6075,25.149,0.55
6076,27.969,0.75
6077,25.149,4.75
6078,25.149,38.98
6079,27.969,15.8
6080,25.149,6.1
6081,29.219,69.0
6082,25.149,1.2
6083,25.90347,34.88
6084,25.149,0.55
6085,25.149,55.0
6086,27.969,42.9
6087,27.969,75.0
6088,25.149,43.0
6089,25.149,0.88
6090,20.1192,7.5
6091,25.90347,0.45
6092,22.6341,44.0
6093,22.6341,0.63
6094,27.969,1.69
6095,29.219
6096,27.969,29.69
6097,25.149,0.53
6098,25.149,69.99
6099,20.1192,17.569643799716633
6100,27.969,0.29
6101,25.149,0.45
6102,25.149,0.49
6103,25.90347
6104,25.149,0.51
6105,25.149,9.69
6106,25.149,0.46
6107,25.149,39.0
6108,27.969,15.0
6109,27.969,19.88
6110,25.149,0.6
6111,25.149,1.8999
6112,27.969,0.13
6113,25.149,16.5
6114,25.149,55.0
6115,25.149,0.12
6116,27.969,0.36
6117,25.149,1.49
6118,27.969,0.49
6119,27.969,12.0
6120,25.90347,2.9
6121,25.149,1.29
6122,25.149,0.33
6123,27.969
6124,25.149,0.19
6125,25.149,41.5
6126,27.969,0.19
6127,20.1192,54.0
6128,25.149,60.0
6129,25.149,3.33
6130,27.969,9.9
6131,25.90347,9.0
6132,25.149,3.0
6133,25.149,1.9999
6134,27.969,1.4
6135,25.149,6.99
6136,25.149,35.0
6137,25.149
6138,27.969,1.5
6139,25.149,7.0
6140,25.149
6141,25.149,47.5
6142,25.90347,2.5
6143,27.969,1.05
6144,25.149,1.2492
6145,27.969,35.88
6146,25.149,15.0
6147,20.1192,8.5
6148,22.6341,35.7
6149,25.149,0.8
6150,29.719,2.49
6151,25.149,1.65
6152,25.149,14.45
6153,25.90347,33.0
6154,27.969,35.99
6155,25.149,1.7999
6156,25.149,6.5
6157,25.149,1.1678
6158,25.149,7.0
6159,25.149,1.84
6160,25.149,12.0
6161,27.969,5.2
6162,25.149,1.8
6163,25.149,0.69
6164,25.149,55.0
6165,22.6341,39.49
6166,25.149,0.4
6167,25.149,17.98
6168,27.969,1.5
6169,27.969,4.55
6170,25.149,0.5
6171,25.90347
6172,25.149,10.0
6173,25.149
6174,25.149,16.0
6175,27.969
6176,25.149
6177,27.969,2.5
6178,25.149
6179,29.719,6.4206
6180,27.969,2.0
6181,25.90347,5.0
6182,25.149
6183,25.149
6184,27.969,5.0
6185,25.90347
6186,25.149,30.0
6187,27.969,14.95
6188,25.149,50.0
6189,25.149
6190,22.6341,39.99
6191,25.149,0.95
6192,27.969,44.69
6193,27.969,38.0
6194,25.149,9.0
6195,25.149,10.0
6196,27.969,1.05
6197,25.90347,0.55
6198,25.149,0.13
6199,27.969,64.0
6200,27.969,0.45
6201,25.90347,21.0
6202,25.149,34.9
6203,25.149,3.5
6204,25.149,0.25
6205,25.149,20.0
6206,20.1192,0.69
6207,25.90347,50.0
6208,25.149,1.69
6209,20.1192,0.8
6210,27.969,7.5
6211,25.149,3.9
6212,25.149,0.9255
6213,27.969,0.4199
6214,27.969,6.7
6215,25.149,3.8
6216,27.969,0.4
6217,25.149,2.69
6218,27.969,0.29
6219,22.6341,0.4
6220,29.219
6221,25.149,8.0
6222,22.6341
6223,25.90347
6224,27.969,2.0
6225,27.969,2.39
6226,25.149
6227,25.149,3.0
6228,22.6341,39.9
6229,25.90347,75.0
6230,27.969,40.0
6231,25.149
6232,25.90347
6233,27.969,2.5
6234,25.149
6235,27.969,52.0
6236,25.90347
6237,25.149,50.0
6238,25.149,42.99
6239,23.89155
6240,27.969,0.6
6241,29.719,0.25
6242,27.969,0.3499
6243,25.149,3.5
6244,25.149,10.69
6245,29.219,38.78
6246,25.149,12.0
6247,25.149,0.19
6248,27.969,5.8
6249,25.149,2.9997
6250,25.90347,1.0
6251,27.969,3.0
6252,25.149,0.7
6253,27.969,37.0
6254,25.149,9.7
6255,25.149,1.5
6256,25.149,7.9
6257,25.149,0.599
6258,25.149,3.49
6259,25.90347,2.0
6260,27.969,3.9
6261,25.149
6262,25.149,0.75
6263,25.149,0.5
6264,25.90347,0.92
6265,25.149,99.0
6266,25.149,2.2
6267,155.55550000000002,40.619354838709675
6268,25.149,4.5
6269,25.90347,150.0
6270,25.149,58.0
6271,25.15,39.0
6272,27.969,7.69
6273,29.719,48.0
6274,27.969,31.0
6275,25.90347,57.0
6276,25.149,0.999
6277,20.1192,8.9386
6278,25.149
6279,25.149
6280,22.6341,45.0
6281,25.149
6282,25.149,18.8
6283,27.969,2.2
6284,29.219
6285,27.969,22.0
6286,25.149,36.87
6287,27.969,33.0
6288,27.969,17.0
6289,25.149
6290,25.149,15.0
6291,25.149,3.25
6292,29.219,15.0
6293,27.969,7.48
6294,25.149,0.4725
6295,25.149,53.89
6296,25.149,0.4888
6297,27.969,27.0
6298,20.1192,14.0
6299,25.149,1.19
6300,27.969,34.99
6301,25.90347
6302,25.149,2.2
6303,25.149,10.5
6304,25.149,8.99
6305,29.719,1.8
6306,25.149,4.2
6307,25.149,0.75
6308,25.149,45.69
6309,27.969,0.51
6310,25.149,0.7
6311,25.149
6312,29.219,1.5
6313,25.149,2.4
6314,25.149,40.5
6315,25.90347
6316,27.969,9.777
6317,27.969,0.69
6318,25.149,0.89
6319,27.969,0.39
6320,0,16.0
6321,25.149
6322,25.149
6323,25.149
6324,25.90347,1.5
6325,25.149,0.99
6326,25.149,3.2
6327,25.149,10.0
6328,25.149,0.4
6329,25.149,8.25
6330,27.969,5.45
6331,25.149,0.7109021280534366
6332,25.149,0.1839
6333,25.149,5.0
6334,25.149,3.99
6335,25.149,6.7
6336,25.149,1.9999
6337,27.969,0.398
6338,27.969,34.5
6339,25.149,36.0
6340,27.969,0.21
6341,29.719,35.0
6342,25.149,0.75
6343,27.969,0.32
6344,27.969,0.65
6345,25.149,38.888
6346,29.219,0.66
6347,25.149,5.6
6348,25.149,3.0
6349,25.149,1.29
6350,27.969,0.52
6351,27.969,35.53
6352,25.149,40.0
6353,22.6341,1.5
6354,27.969,0.5
6355,25.149,0.49
6356,25.149,0.38
6357,25.149
6358,22.6341,0.7
6359,20.1192,0.3
6360,29.719,2.0
6361,29.719,0.51
6362,25.149,11.608265839774146
6363,20.1192,38.9
6364,27.969,39.0
6365,20.1192,3.5
6366,27.969,1.9999
6367,20.1192,3.19
6368,25.149,9.99
6369,25.90347,5.0
6370,25.149,4.3673
6371,27.969
6372,25.149,0.68
6373,25.149,2.5
6374,25.149,0.73
6375,29.719,1.1
6376,25.149,19.99
6377,27.969
6378,25.149
6379,29.219,9.0
6380,29.719,2.6
6381,25.90347
6382,22.6341,1.7
6383,25.149,3.99
6384,25.149
6385,25.149,44.5
6386,25.149,44.5
6387,27.969,0.47
6388,25.90347,60.0
6389,25.149,5.99
6390,27.969,36.5
6391,25.149,0.248
6392,27.969,0.25
6393,27.969,0.5
6394,27.969,13.31
6395,22.6341,0.6
6396,20.1192,4.55
6397,27.969,40.69
6398,27.969,16.0
6399,25.149,1.19
6400,27.969,42.0
6401,27.969,0.25
6402,22.6341
6403,27.969,14.0
6404,27.969,57.0
6405,25.149,13.5
6406,25.149,0.3
6407,27.969,6.85
6408,22.6341,0.5199
6409,27.969,0.5
6410,25.90347
6411,27.969,50.0
6412,25.149,40.0
6413,20.1192,0.39
6414,25.149,0.24
6415,27.969,14.2
6416,25.149,50.0
6417,25.90347,0.57
6418,25.149,50.0
6419,22.6341
6420,27.969,0.35
6421,25.149,0.24
6422,27.969,29.25
6423,25.149,0.55
6424,25.149,0.24
6425,27.969,2.9
6426,25.149,1.5
6427,27.969,8.4
6428,27.969,0.28
6429,25.149,5.5
6430,25.90347,1.2
6431,27.969,3.2
6432,25.149,18.0
6433,27.969,37.5
6434,25.149,0.35
6435,25.90347,1.899
6436,25.90347
6437,27.969,14.4
6438,27.969
6439,29.719,1.7
6440,22.6341,1.95
6441,27.969,42.88
6442,25.149,9.9
6443,27.969,1.725
6444,25.149,169.69
6445,25.149
6446,25.90347
6447,25.90347,1.0
6448,27.969,1.6
6449,25.149
6450,25.149,45.0
6451,25.149,8.69
6452,27.969,42.0
6453,25.149,19.99
6454,25.149,4.0
6455,25.149,69.69
6456,25.149,55.0
6457,27.969,14.85
6458,25.149,0.4999
6459,25.149
6460,27.969,5.0
6461,25.149
6462,25.149,2.4
6463,27.969,0.4799
6464,28.419,49.069
6465,27.969,0.5
6466,25.41
6467,20.1192,6.08
6468,25.149,0.7
6469,27.969,4.5
6470,25.149,10.66
6471,25.149
6472,29.219,10.1234
6473,25.90347
6474,29.219,1.5
6475,29.719,0.66
6476,22.6341,32.0
6477,25.41,10.0
6478,25.149,42.69
6479,25.41,2.99
6480,27.969,32.5
6481,27.969,14.15
6482,25.149,31.0
6483,25.149,6.0
6484,27.969,47.5
6485,25.149,3.99
6486,29.219,5.0
6487,22.6341,0.1
6488,27.969,1.98
6489,25.149,1.8
6490,27.969,7.777
6491,25.149,0.75
6492,29.719,7.0
6493,25.90347,4.2069
6494,22.6341,1.2
6495,27.969,1.199
6496,27.969,34.2
6497,27.969,3.5423999999999998
6498,27.969,44.4
6499,27.969,3.98
6500,22.6341,40.47
6501,20.1192,7.2
6502,22.6341,0.899
6503,25.149
6504,25.149
6505,27.969,0.59
6506,25.149
6507,25.149
6508,29.719
6509,25.149
6510,25.149
6511,25.149
6512,23.89155,47.77
6513,25.90347
6514,25.149,21.0
6515,27.969,14.0
6516,25.149
6517,25.149
6518,25.149
6519,25.149
6520,25.149
6521,27.969
6522,25.149
6523,27.969
6524,25.149,1.5
6525,27.969,39.88
6526,25.149,4.0
6527,25.149,6.969
6528,25.149,0.9999
6529,27.969,0.46
6530,25.149,0.3
6531,25.149,42.069
6532,27.969,0.75
6533,25.149,0.2
6534,29.219,0.4999
6535,27.969,0.41
6536,27.969,7.3
6537,25.149,0.2999
6538,27.969,36.0
6539,27.969,0.23
6540,20.1192,0.18
6541,25.149
6542,27.969,1.0
6543,25.149,15.0
6544,25.149,10.27
6545,29.719,0.2538658940397351
6546,25.149
6547,27.969
6548,27.969,39.9
6549,27.969
6550,29.219
6551,25.149
6552,27.969
6553,27.969,36.5
6554,27.969
6555,27.969
6556,27.969,0.4
6557,27.969,44.9
6558,25.149,0.6
6559,25.149,6.8
6560,27.969,0.989
6561,25.149,4.0
6562,25.149,1.29
6563,25.90347,8.99
6564,27.969,1.1999
6565,25.41,28.5
6566,25.149,2.3
6567,25.90347,4.8
6568,25.149,2.9
6569,25.149,40.2
6570,25.149,0.9999
6571,25.90347,10.0
6572,25.149,1.11
6573,25.149,0.88
6574,25.149,0.55
6575,25.149,0.99
6576,25.149,10.0
6577,25.149,47.98
6578,25.149,4.8
6579,25.149,1.6969
6580,25.149,4.05
6581,23.89155,1.4106
6582,25.149,0.75
6583,25.149
6584,29.219,4.0
6585,25.149,1.3
6586,20.1192,0.5
6587,27.969,0.777
6588,20.1192,3.3
6589,25.149,1.825
6590,25.149,5.0
6591,25.149,2.7
6592,25.149,1.5
6593,25.149,8.4
6594,25.149,5.5
6595,27.969,34.0
6596,25.149,0.6
6597,20.1192,0.3499
6598,22.6341,39.5
6599,27.969,4.0
6600,27.969,13.9338
6601,27.969
6602,27.969,0.28
6603,27.969
6604,27.969,2.37
6605,25.149
6606,25.149,0.6
6607,25.90347,2.0
6608,27.969,40.0
6609,20.1192,0.4
6610,25.149,0.35034690083919534
6611,27.969,1.1999
6612,25.149,1.25
6613,27.969,0.35
6614,27.969,0.64
6615,27.969,39.99
6616,29.719
6617,25.149,44.0
6618,25.149,0.54
6619,27.969,0.88
6620,27.969,3.33
6621,25.149,55.0777
6622,27.969,10.0
6623,25.149,1.0
6624,25.149,24.0
6625,25.149
6626,25.149,1.0
6627,27.969,3.05
6628,29.219,0.6
6629,27.969,0.46
6630,25.149,0.4
6631,25.149,21.5
6632,25.149,0.15
6633,25.15,28.0
6634,25.149,4.0
6635,25.149,2.95
6636,25.149,3.0
6637,29.719,1.0
6638,27.969,0.5
6639,27.969,31.99
6640,25.149,1.14
6641,25.149,1.0
6642,25.149,37.99
6643,25.41,0.75
6644,25.149,0.5
6645,27.969,0.4
6646,25.149
6647,25.149,1.95
6648,25.149,21.5
6649,25.90347,10.0
6650,27.969,40.5
6651,27.969,5.5
6652,25.149,39.69
6653,25.90347,65.0
6654,25.149,2.0
6655,25.149,2.0
6656,25.149,1.7
6657,25.90347,33.998
6658,27.969,42.5
6659,25.149,0.379
6660,25.149,1.3
6661,25.90347,3.75
6662,27.969,2.4
6663,25.149,48.0
6664,25.149,22.99
6665,22.6341,38.88
6666,25.41,0.9
6667,25.41,40.0
6668,22.6341,6.0
6669,22.6341,55.5
6670,25.149,36.0
6671,25.41,1.1
6672,29.219,0.65
6673,25.90347,0.61
6674,22.51,1.3999
6675,25.149,20.0
6676,27.969,0.255
6677,25.90347,4.2
6678,27.969,7.98
